AUSPRAEGUNG,WERT,VORJAHRESWERT,VERAEND_VORMONAT_PROZENT,VERAEND_VORJAHRESMONAT_PROZENT,ZWOELF_MONATE_MITTELWERT,DATE
Museum Mensch und Natur,18763.0,,24.19,,17278.0,2009-03-01
Museum Mensch und Natur,11501.0,,-38.7,,15834.0,2009-04-01
Museum Mensch und Natur,13256.0,,15.26,,15318.0,2009-05-01
Museum Mensch und Natur,19729.0,,48.83,,16054.0,2009-06-01
Museum Mensch und Natur,18977.0,,-3.81,,16471.0,2009-07-01
Museum Mensch und Natur,15285.0,,-19.46,,16323.0,2009-08-01
Museum Mensch und Natur,10983.0,,-28.15,,15730.0,2009-09-01
Museum Mensch und Natur,18941.0,,72.46,,16051.0,2009-10-01
Museum Mensch und Natur,16012.0,,-15.46,,16047.0,2009-11-01
Museum Mensch und Natur,11112.0,,-30.6,,15636.0,2009-12-01
Neue Pinakothek,17200.0,18655.0,21.14,-7.8,14561.0,2016-01-01
Neue Pinakothek,16960.0,14513.0,-1.4,16.86,14765.0,2016-02-01
Neue Pinakothek,20289.0,17946.0,19.63,13.06,14961.0,2016-03-01
Neue Pinakothek,18140.0,15399.0,-10.59,17.8,15189.0,2016-04-01
Neue Pinakothek,16041.0,20535.0,-11.57,-21.88,14814.0,2016-05-01
Neue Pinakothek,17756.0,15397.0,10.69,15.32,15011.0,2016-06-01
Neue Pinakothek,21160.0,20488.0,19.17,3.28,15067.0,2016-07-01
Neue Pinakothek,19210.0,23672.0,-9.22,-18.85,14695.0,2016-08-01
Neue Pinakothek,12636.0,20.0,-34.22,63080.0,15747.0,2016-09-01
Neue Pinakothek,21680.0,1735.0,71.57,1149.57,17409.0,2016-10-01
Neue Pinakothek,17438.0,13632.0,-19.57,27.92,17726.0,2016-11-01
Neue Pinakothek,16878.0,14199.0,-3.21,18.87,17949.0,2016-12-01
Neue Pinakothek,18655.0,15885.0,15.63,17.44,16520.0,2015-01-01
Neue Pinakothek,14513.0,11405.0,-22.2,27.25,16779.0,2015-02-01
Neue Pinakothek,17946.0,16337.0,23.65,9.85,16913.0,2015-03-01
Neue Pinakothek,15399.0,16431.0,-14.19,-6.28,16827.0,2015-04-01
Neue Pinakothek,20535.0,16368.0,33.35,25.46,17174.0,2015-05-01
Neue Pinakothek,15397.0,13761.0,-25.02,11.89,17310.0,2015-06-01
Neue Pinakothek,20488.0,17582.0,33.06,16.53,17553.0,2015-07-01
Neue Pinakothek,23672.0,23040.0,15.54,2.74,17605.0,2015-08-01
Neue Pinakothek,20.0,13638.0,-99.92,-99.85,16470.0,2015-09-01
Neue Pinakothek,1735.0,19157.0,8575.0,-90.94,15019.0,2015-10-01
Neue Pinakothek,13632.0,15730.0,685.71,-13.34,14844.0,2015-11-01
Neue Pinakothek,14199.0,16133.0,4.16,-11.99,14683.0,2015-12-01
Neue Pinakothek,15885.0,17788.0,-1.12,-10.7,19961.0,2014-01-01
Neue Pinakothek,11405.0,13382.0,-28.2,-14.77,19796.0,2014-02-01
Neue Pinakothek,16337.0,23800.0,43.24,-31.36,19174.0,2014-03-01
Neue Pinakothek,16431.0,23066.0,0.58,-28.77,18621.0,2014-04-01
Neue Pinakothek,16368.0,30214.0,-0.38,-45.83,17467.0,2014-05-01
Neue Pinakothek,13761.0,19378.0,-15.93,-28.99,16999.0,2014-06-01
Neue Pinakothek,17582.0,21137.0,27.77,-16.82,16703.0,2014-07-01
Neue Pinakothek,23040.0,28891.0,31.04,-20.25,16216.0,2014-08-01
Neue Pinakothek,13638.0,17075.0,-40.81,-20.13,15929.0,2014-09-01
Neue Pinakothek,19157.0,15334.0,40.47,24.93,16248.0,2014-10-01
Neue Pinakothek,15730.0,15303.0,-17.89,2.79,16283.0,2014-11-01
Neue Pinakothek,16133.0,16065.0,2.56,0.42,16289.0,2014-12-01
Neue Pinakothek,17788.0,22422.0,-12.33,-20.67,22354.0,2013-01-01
Neue Pinakothek,13382.0,29640.0,-24.77,-54.85,20999.0,2013-02-01
Neue Pinakothek,23800.0,28642.0,77.85,-16.91,20595.0,2013-03-01
Neue Pinakothek,23066.0,30330.0,-3.08,-23.95,19990.0,2013-04-01
Neue Pinakothek,30214.0,17603.0,30.99,71.64,21041.0,2013-05-01
Neue Pinakothek,19378.0,16598.0,-35.86,16.75,21272.0,2013-06-01
Neue Pinakothek,21137.0,24254.0,9.08,-12.85,21013.0,2013-07-01
Neue Pinakothek,28891.0,22685.0,36.68,27.36,21530.0,2013-08-01
Neue Pinakothek,17075.0,17876.0,-40.9,-4.48,21463.0,2013-09-01
Neue Pinakothek,15334.0,23743.0,-10.2,-35.42,20762.0,2013-10-01
Neue Pinakothek,15303.0,18794.0,-0.2,-18.58,20471.0,2013-11-01
Neue Pinakothek,16065.0,20289.0,4.98,-20.82,20119.0,2013-12-01
Neue Pinakothek,22422.0,16868.0,40.01,32.93,17611.0,2012-01-01
Neue Pinakothek,29640.0,14091.0,32.19,110.35,18907.0,2012-02-01
Neue Pinakothek,28642.0,16320.0,-3.37,75.5,19934.0,2012-03-01
Neue Pinakothek,30330.0,15237.0,5.89,99.05,21191.0,2012-04-01
Neue Pinakothek,17603.0,14317.0,-41.96,22.95,21465.0,2012-05-01
Neue Pinakothek,16598.0,17224.0,-5.71,-3.63,21413.0,2012-06-01
Neue Pinakothek,24254.0,23755.0,46.13,2.1,21455.0,2012-07-01
Neue Pinakothek,22685.0,23094.0,-6.47,-1.77,21421.0,2012-08-01
Neue Pinakothek,17876.0,13673.0,-21.2,30.74,21771.0,2012-09-01
Neue Pinakothek,23743.0,20454.0,32.82,16.08,22045.0,2012-10-01
Neue Pinakothek,18794.0,14732.0,-20.84,27.57,22383.0,2012-11-01
Neue Pinakothek,20289.0,16014.0,7.95,26.7,22740.0,2012-12-01
Neue Pinakothek,16868.0,14411.0,48.07,17.05,16060.0,2011-01-01
Neue Pinakothek,14091.0,13175.0,-16.46,6.95,16136.0,2011-02-01
Neue Pinakothek,16320.0,19258.0,15.82,-15.26,15892.0,2011-03-01
Neue Pinakothek,15237.0,15187.0,-6.64,0.33,15896.0,2011-04-01
Neue Pinakothek,14317.0,19831.0,-6.04,-27.8,15436.0,2011-05-01
Neue Pinakothek,17224.0,13093.0,20.3,31.55,15781.0,2011-06-01
Neue Pinakothek,23755.0,16702.0,37.92,42.23,16368.0,2011-07-01
Neue Pinakothek,23094.0,19491.0,-2.78,18.49,16669.0,2011-08-01
Neue Pinakothek,13673.0,11829.0,-40.79,15.59,16822.0,2011-09-01
Neue Pinakothek,20454.0,22574.0,49.59,-9.39,16646.0,2011-10-01
Neue Pinakothek,14732.0,13321.0,-27.97,10.59,16763.0,2011-11-01
Neue Pinakothek,16014.0,11392.0,8.7,40.57,17148.0,2011-12-01
Neue Pinakothek,14411.0,15662.0,14.11,-7.99,14725.0,2010-01-01
Neue Pinakothek,13175.0,13318.0,-8.58,-1.07,14713.0,2010-02-01
Neue Pinakothek,19258.0,19628.0,46.17,-1.89,14682.0,2010-03-01
Neue Pinakothek,15187.0,13414.0,-21.14,13.22,14830.0,2010-04-01
Neue Pinakothek,19831.0,14547.0,30.58,36.32,15270.0,2010-05-01
Neue Pinakothek,13093.0,13565.0,-33.98,-3.48,15231.0,2010-06-01
Neue Pinakothek,16702.0,16440.0,27.56,1.59,15253.0,2010-07-01
Neue Pinakothek,19491.0,16498.0,16.7,18.14,15502.0,2010-08-01
Neue Pinakothek,11829.0,10551.0,-39.31,12.11,15609.0,2010-09-01
Neue Pinakothek,22574.0,19657.0,90.84,14.84,15852.0,2010-10-01
Neue Pinakothek,13321.0,12043.0,-40.99,10.61,15958.0,2010-11-01
Neue Pinakothek,11392.0,12629.0,-14.48,-9.79,15855.0,2010-12-01
Neue Pinakothek,15662.0,12011.0,8.25,30.4,16365.0,2009-01-01
Neue Pinakothek,13318.0,12096.0,-14.97,10.1,16467.0,2009-02-01
Neue Pinakothek,19628.0,21031.0,47.38,-6.67,16350.0,2009-03-01
Neue Pinakothek,13414.0,16274.0,-31.66,-17.57,16112.0,2009-04-01
Neue Pinakothek,14547.0,14061.0,8.45,3.46,16152.0,2009-05-01
Neue Pinakothek,13565.0,12905.0,-6.75,5.11,16207.0,2009-06-01
Neue Pinakothek,16440.0,19216.0,21.19,-14.45,15976.0,2009-07-01
Neue Pinakothek,16498.0,19085.0,0.35,-13.56,15760.0,2009-08-01
Neue Pinakothek,10551.0,14604.0,-36.05,-27.75,15423.0,2009-09-01
Neue Pinakothek,19657.0,23255.0,86.3,-15.47,15123.0,2009-10-01
Neue Pinakothek,12043.0,13726.0,-38.73,-12.26,14983.0,2009-11-01
Neue Pinakothek,12629.0,14468.0,4.87,-12.71,14829.0,2009-12-01
Neue Pinakothek,12011.0,16571.0,-9.72,-27.52,16621.0,2008-01-01
Neue Pinakothek,12096.0,14949.0,0.71,-19.08,16384.0,2008-02-01
Neue Pinakothek,21031.0,19295.0,73.87,9.0,16528.0,2008-03-01
Neue Pinakothek,16274.0,15736.0,-22.62,3.42,16573.0,2008-04-01
Neue Pinakothek,14061.0,14707.0,-13.6,-4.39,16519.0,2008-05-01
Neue Pinakothek,12905.0,13720.0,-8.22,-5.94,16451.0,2008-06-01
Neue Pinakothek,19216.0,22996.0,48.9,-16.44,16136.0,2008-07-01
Neue Pinakothek,19085.0,28491.0,-0.68,-33.01,15353.0,2008-08-01
Neue Pinakothek,14604.0,14466.0,-23.48,0.95,15364.0,2008-09-01
Neue Pinakothek,23255.0,17157.0,59.24,35.54,15872.0,2008-10-01
Neue Pinakothek,13726.0,12624.0,-40.98,8.73,15964.0,2008-11-01
Neue Pinakothek,14468.0,13304.0,5.41,8.75,16061.0,2008-12-01
Neue Pinakothek,16571.0,12716.0,59.14,30.32,13037.0,2007-01-01
Neue Pinakothek,14949.0,10950.0,-9.79,36.52,13371.0,2007-02-01
Neue Pinakothek,19295.0,16327.0,29.07,18.18,13618.0,2007-03-01
Neue Pinakothek,15736.0,16655.0,-18.45,-5.52,13541.0,2007-04-01
Neue Pinakothek,14707.0,3906.0,-6.54,276.52,14441.0,2007-05-01
Neue Pinakothek,13720.0,6026.0,-6.71,127.68,15083.0,2007-06-01
Neue Pinakothek,22996.0,14689.0,67.61,56.55,15775.0,2007-07-01
Neue Pinakothek,28491.0,21186.0,23.9,34.48,16384.0,2007-08-01
Neue Pinakothek,14466.0,12195.0,-49.23,18.62,16573.0,2007-09-01
Neue Pinakothek,17157.0,17564.0,18.6,-2.32,16539.0,2007-10-01
Neue Pinakothek,12624.0,9965.0,-26.42,26.68,16760.0,2007-11-01
Neue Pinakothek,13304.0,10413.0,5.39,27.76,17001.0,2007-12-01
Neue Pinakothek,12716.0,21075.0,3.16,-39.66,19073.0,2006-01-01
Neue Pinakothek,10950.0,22826.0,-13.89,-52.03,18083.0,2006-02-01
Neue Pinakothek,16327.0,31669.0,49.11,-48.44,16805.0,2006-03-01
Neue Pinakothek,16655.0,21263.0,2.01,-21.67,16421.0,2006-04-01
Neue Pinakothek,3906.0,19347.0,-76.55,-79.81,15134.0,2006-05-01
Neue Pinakothek,6026.0,17846.0,54.28,-66.23,14149.0,2006-06-01
Neue Pinakothek,14689.0,22849.0,143.76,-35.71,13469.0,2006-07-01
Neue Pinakothek,21186.0,22345.0,44.23,-5.19,13373.0,2006-08-01
Neue Pinakothek,12195.0,11502.0,-42.44,6.03,13430.0,2006-09-01
Neue Pinakothek,17564.0,22707.0,44.03,-22.65,13002.0,2006-10-01
Neue Pinakothek,9965.0,11480.0,-43.26,-13.2,12875.0,2006-11-01
Neue Pinakothek,10413.0,12326.0,4.5,-15.52,12716.0,2006-12-01
Neue Pinakothek,21075.0,18860.0,66.02,11.74,21404.0,2005-01-01
Neue Pinakothek,22826.0,27432.0,8.31,-16.79,21020.0,2005-02-01
Neue Pinakothek,31669.0,25486.0,38.74,24.26,21535.0,2005-03-01
Neue Pinakothek,21263.0,21980.0,-32.86,-3.26,21475.0,2005-04-01
Neue Pinakothek,19347.0,24042.0,-9.01,-19.53,21084.0,2005-05-01
Neue Pinakothek,17846.0,18179.0,-7.76,-1.83,21056.0,2005-06-01
Neue Pinakothek,22849.0,24195.0,28.03,-5.56,20944.0,2005-07-01
Neue Pinakothek,22345.0,24659.0,-2.21,-9.38,20751.0,2005-08-01
Neue Pinakothek,11502.0,19403.0,-48.53,-40.72,20093.0,2005-09-01
Neue Pinakothek,22707.0,21316.0,97.42,6.53,20209.0,2005-10-01
Neue Pinakothek,11480.0,16383.0,-49.44,-29.93,19800.0,2005-11-01
Neue Pinakothek,12326.0,12694.0,7.37,-2.9,19770.0,2005-12-01
Neue Pinakothek,18860.0,16499.0,0.48,14.31,18027.0,2004-01-01
Neue Pinakothek,27432.0,14939.0,45.45,83.63,19068.0,2004-02-01
Neue Pinakothek,25486.0,20370.0,-7.09,25.12,19494.0,2004-03-01
Neue Pinakothek,21980.0,18327.0,-13.76,19.93,19798.0,2004-04-01
Neue Pinakothek,24042.0,19489.0,9.38,23.36,20178.0,2004-05-01
Neue Pinakothek,18179.0,15999.0,-24.39,13.63,20359.0,2004-06-01
Neue Pinakothek,24195.0,20784.0,33.09,16.41,20644.0,2004-07-01
Neue Pinakothek,24659.0,23024.0,1.92,7.1,20780.0,2004-08-01
Neue Pinakothek,19403.0,12269.0,-21.31,58.15,21374.0,2004-09-01
Neue Pinakothek,21316.0,14653.0,9.86,45.47,21930.0,2004-10-01
Neue Pinakothek,16383.0,18834.0,-23.14,-13.01,21725.0,2004-11-01
Neue Pinakothek,12694.0,18770.0,-22.52,-32.37,21219.0,2004-12-01
Neue Pinakothek,16499.0,12570.0,-17.23,31.26,23774.0,2003-01-01
Neue Pinakothek,14939.0,30009.0,-9.46,-50.22,22518.0,2003-02-01
Neue Pinakothek,20370.0,31668.0,36.35,-35.68,21577.0,2003-03-01
Neue Pinakothek,18327.0,27899.0,-10.03,-34.31,20779.0,2003-04-01
Neue Pinakothek,19489.0,37721.0,6.34,-48.33,19260.0,2003-05-01
Neue Pinakothek,15999.0,12866.0,-17.91,24.35,19521.0,2003-06-01
Neue Pinakothek,20784.0,20291.0,29.91,2.43,19562.0,2003-07-01
Neue Pinakothek,23024.0,25717.0,10.78,-10.47,19338.0,2003-08-01
Neue Pinakothek,12269.0,14654.0,-46.71,-16.28,19139.0,2003-09-01
Neue Pinakothek,14653.0,31199.0,19.43,-53.03,17760.0,2003-10-01
Neue Pinakothek,18834.0,16833.0,28.53,11.89,17927.0,2003-11-01
Neue Pinakothek,18770.0,19934.0,-0.34,-5.84,17830.0,2003-12-01
Neue Pinakothek,12570.0,25520.0,-0.29,-50.74,23130.0,2002-01-01
Neue Pinakothek,30009.0,24152.0,138.74,24.25,23619.0,2002-02-01
Neue Pinakothek,31668.0,34109.0,5.53,-7.16,23415.0,2002-03-01
Neue Pinakothek,27899.0,35327.0,-11.9,-21.03,22796.0,2002-04-01
Neue Pinakothek,37721.0,27492.0,35.21,37.21,23649.0,2002-05-01
Neue Pinakothek,12866.0,22297.0,-65.89,-42.3,22863.0,2002-06-01
Neue Pinakothek,20291.0,21802.0,57.71,-6.93,22737.0,2002-07-01
Neue Pinakothek,25717.0,27620.0,26.74,-6.89,22578.0,2002-08-01
Neue Pinakothek,14654.0,21816.0,-43.02,-32.83,21981.0,2002-09-01
Neue Pinakothek,31199.0,16196.0,112.9,92.63,23232.0,2002-10-01
Neue Pinakothek,16833.0,21578.0,-46.05,-21.99,22836.0,2002-11-01
Neue Pinakothek,19934.0,12606.0,18.42,58.13,23447.0,2002-12-01
Neue Pinakothek,25520.0,21081.0,75.77,21.06,20581.0,2001-01-01
Neue Pinakothek,24152.0,17635.0,-5.36,36.95,21124.0,2001-02-01
Neue Pinakothek,34109.0,25439.0,41.23,34.08,21847.0,2001-03-01
Neue Pinakothek,35327.0,14287.0,3.57,147.27,23600.0,2001-04-01
Neue Pinakothek,27492.0,14405.0,-22.18,90.85,24691.0,2001-05-01
Neue Pinakothek,22297.0,18023.0,-18.9,23.71,25047.0,2001-06-01
Neue Pinakothek,21802.0,23785.0,-2.22,-8.34,24882.0,2001-07-01
Neue Pinakothek,27620.0,25509.0,26.69,8.28,25058.0,2001-08-01
Neue Pinakothek,21816.0,14703.0,-21.01,48.38,25650.0,2001-09-01
Neue Pinakothek,16196.0,29675.0,-25.76,-45.42,24527.0,2001-10-01
Neue Pinakothek,21578.0,23474.0,33.23,-8.08,24369.0,2001-11-01
Neue Pinakothek,12606.0,14519.0,-41.58,-13.18,24210.0,2001-12-01
Neue Pinakothek,21081.0,,,,21081.0,2000-01-01
Neue Pinakothek,17635.0,,-16.35,,19358.0,2000-02-01
Neue Pinakothek,25439.0,,44.25,,21385.0,2000-03-01
Neue Pinakothek,14287.0,,-43.84,,19611.0,2000-04-01
Neue Pinakothek,14405.0,,0.83,,18569.0,2000-05-01
Neue Pinakothek,18023.0,,25.12,,18478.0,2000-06-01
Neue Pinakothek,23785.0,,31.97,,19236.0,2000-07-01
Neue Pinakothek,25509.0,,7.25,,20021.0,2000-08-01
Neue Pinakothek,14703.0,,-42.36,,19430.0,2000-09-01
Neue Pinakothek,29675.0,,101.83,,20454.0,2000-10-01
Neue Pinakothek,23474.0,,-20.9,,20729.0,2000-11-01
Neue Pinakothek,14519.0,,-38.15,,20211.0,2000-12-01
Pinakothek der Moderne,28791.0,23369.0,35.43,23.2,23491.0,2016-01-01
Pinakothek der Moderne,27556.0,19581.0,-4.29,40.73,24156.0,2016-02-01
Pinakothek der Moderne,23264.0,22486.0,-15.58,3.46,24220.0,2016-03-01
Pinakothek der Moderne,21985.0,22644.0,-5.5,-2.91,24165.0,2016-04-01
Pinakothek der Moderne,23369.0,38733.0,26.17,-39.67,24733.0,2015-01-01
Pinakothek der Moderne,19581.0,26643.0,-16.21,-26.51,24145.0,2015-02-01
Pinakothek der Moderne,22486.0,23951.0,14.84,-6.12,24023.0,2015-03-01
Pinakothek der Moderne,22644.0,25408.0,0.7,-10.88,23792.0,2015-04-01
Pinakothek der Moderne,27311.0,23828.0,20.61,14.62,24082.0,2015-05-01
Pinakothek der Moderne,20282.0,22993.0,-25.74,-11.79,23857.0,2015-06-01
Pinakothek der Moderne,22180.0,30269.0,9.36,-26.72,23182.0,2015-07-01
Pinakothek der Moderne,27428.0,38241.0,23.66,-28.28,22281.0,2015-08-01
Pinakothek der Moderne,20586.0,19919.0,-24.95,3.35,22337.0,2015-09-01
Pinakothek der Moderne,28582.0,26417.0,38.84,8.2,22517.0,2015-10-01
Pinakothek der Moderne,20761.0,17237.0,-27.36,20.44,22811.0,2015-11-01
Pinakothek der Moderne,21259.0,18522.0,2.4,14.78,23039.0,2015-12-01
Pinakothek der Moderne,38733.0,27926.0,23.87,38.7,30211.0,2014-01-01
Pinakothek der Moderne,26643.0,20384.0,-31.21,30.71,31254.0,2014-02-01
Pinakothek der Moderne,23951.0,,-10.1,,30211.0,2014-03-01
Pinakothek der Moderne,25408.0,,6.08,,29610.0,2014-04-01
Pinakothek der Moderne,23828.0,,-6.22,,28968.0,2014-05-01
Pinakothek der Moderne,22993.0,,-3.5,,28370.0,2014-06-01
Pinakothek der Moderne,30269.0,,31.64,,28543.0,2014-07-01
Pinakothek der Moderne,38241.0,,26.34,,29351.0,2014-08-01
Pinakothek der Moderne,19919.0,13792.0,-47.91,44.42,29862.0,2014-09-01
Pinakothek der Moderne,26417.0,33709.0,32.62,-21.63,29254.0,2014-10-01
Pinakothek der Moderne,17237.0,43378.0,-34.75,-60.26,27076.0,2014-11-01
Pinakothek der Moderne,18522.0,31269.0,7.45,-40.77,26013.0,2014-12-01
Pinakothek der Moderne,27926.0,32829.0,-0.61,-14.93,36039.0,2013-01-01
Pinakothek der Moderne,20384.0,26183.0,-27.01,-22.15,35556.0,2013-02-01
Pinakothek der Moderne,,33216.0,,,,2013-03-01
Pinakothek der Moderne,,70569.0,,,,2013-04-01
Pinakothek der Moderne,,48231.0,,,,2013-05-01
Pinakothek der Moderne,,45160.0,,,,2013-06-01
Pinakothek der Moderne,,49904.0,,,,2013-07-01
Pinakothek der Moderne,,24299.0,,,,2013-08-01
Pinakothek der Moderne,13792.0,24627.0,,-44.0,24076.0,2013-09-01
Pinakothek der Moderne,33709.0,28496.0,144.41,18.29,24945.0,2013-10-01
Pinakothek der Moderne,43378.0,25761.0,28.68,68.39,27881.0,2013-11-01
Pinakothek der Moderne,31269.0,28098.0,-27.92,11.29,28410.0,2013-12-01
Pinakothek der Moderne,32829.0,26118.0,30.43,25.69,26279.0,2012-01-01
Pinakothek der Moderne,26183.0,22931.0,-20.24,14.18,26550.0,2012-02-01
Pinakothek der Moderne,33216.0,29783.0,26.86,11.53,26836.0,2012-03-01
Pinakothek der Moderne,70569.0,23752.0,112.45,197.11,30738.0,2012-04-01
Pinakothek der Moderne,48231.0,22018.0,-31.65,119.05,32922.0,2012-05-01
Pinakothek der Moderne,45160.0,26585.0,-6.37,69.87,34470.0,2012-06-01
Pinakothek der Moderne,49904.0,37517.0,10.5,33.02,35502.0,2012-07-01
Pinakothek der Moderne,24299.0,23771.0,-51.31,2.22,35546.0,2012-08-01
Pinakothek der Moderne,24627.0,20678.0,1.35,19.1,35875.0,2012-09-01
Pinakothek der Moderne,28496.0,26553.0,15.71,7.32,36037.0,2012-10-01
Pinakothek der Moderne,25761.0,23764.0,-9.6,8.4,36204.0,2012-11-01
Pinakothek der Moderne,28098.0,25169.0,9.07,11.64,36448.0,2012-12-01
Pinakothek der Moderne,26118.0,21844.0,34.22,19.57,31756.0,2011-01-01
Pinakothek der Moderne,22931.0,18905.0,-12.2,21.3,32091.0,2011-02-01
Pinakothek der Moderne,29783.0,26330.0,29.88,13.11,32379.0,2011-03-01
Pinakothek der Moderne,23752.0,29016.0,-20.25,-18.14,31940.0,2011-04-01
Pinakothek der Moderne,22018.0,63099.0,-7.3,-65.11,28517.0,2011-05-01
Pinakothek der Moderne,26585.0,35087.0,20.74,-24.23,27809.0,2011-06-01
Pinakothek der Moderne,37517.0,38117.0,41.12,-1.57,27759.0,2011-07-01
Pinakothek der Moderne,23771.0,49022.0,-36.64,-51.51,25654.0,2011-08-01
Pinakothek der Moderne,20678.0,17771.0,-13.01,16.36,25897.0,2011-09-01
Pinakothek der Moderne,26553.0,43383.0,28.41,-38.79,24494.0,2011-10-01
Pinakothek der Moderne,23764.0,14763.0,-10.5,60.97,25244.0,2011-11-01
Pinakothek der Moderne,25169.0,19459.0,5.91,29.34,25720.0,2011-12-01
Pinakothek der Moderne,21844.0,30621.0,24.15,-28.66,22827.0,2010-01-01
Pinakothek der Moderne,18905.0,31553.0,-13.45,-40.08,21773.0,2010-02-01
Pinakothek der Moderne,26330.0,30877.0,39.28,-14.73,21394.0,2010-03-01
Pinakothek der Moderne,29016.0,23273.0,10.2,24.68,21872.0,2010-04-01
Pinakothek der Moderne,63099.0,23231.0,117.46,171.62,25195.0,2010-05-01
Pinakothek der Moderne,35087.0,19671.0,-44.39,78.37,26479.0,2010-06-01
Pinakothek der Moderne,38117.0,22836.0,8.64,66.92,27753.0,2010-07-01
Pinakothek der Moderne,49022.0,17468.0,28.61,180.64,30382.0,2010-08-01
Pinakothek der Moderne,17771.0,15212.0,-63.75,16.82,30596.0,2010-09-01
Pinakothek der Moderne,43383.0,30440.0,144.12,42.52,31674.0,2010-10-01
Pinakothek der Moderne,14763.0,19920.0,-65.97,-25.89,31244.0,2010-11-01
Pinakothek der Moderne,19459.0,17595.0,31.81,10.59,31400.0,2010-12-01
Pinakothek der Moderne,30621.0,49975.0,25.5,-38.73,29122.0,2009-01-01
Pinakothek der Moderne,31553.0,19430.0,3.04,62.39,30132.0,2009-02-01
Pinakothek der Moderne,30877.0,30326.0,-2.14,1.82,30178.0,2009-03-01
Pinakothek der Moderne,23273.0,26545.0,-24.63,-12.33,29905.0,2009-04-01
Pinakothek der Moderne,23231.0,21976.0,-0.18,5.71,30010.0,2009-05-01
Pinakothek der Moderne,19671.0,22495.0,-15.32,-12.55,29774.0,2009-06-01
Pinakothek der Moderne,22836.0,37570.0,16.09,-39.22,28546.0,2009-07-01
Pinakothek der Moderne,17468.0,36594.0,-23.51,-52.27,26953.0,2009-08-01
Pinakothek der Moderne,15212.0,32082.0,-12.92,-52.58,25547.0,2009-09-01
Pinakothek der Moderne,30440.0,43766.0,100.11,-30.45,24436.0,2009-10-01
Pinakothek der Moderne,19920.0,23654.0,-34.56,-15.79,24125.0,2009-11-01
Pinakothek der Moderne,17595.0,24399.0,-11.67,-27.89,23558.0,2009-12-01
Pinakothek der Moderne,49975.0,41848.0,5.71,19.42,38092.0,2008-01-01
Pinakothek der Moderne,19430.0,38064.0,-61.12,-48.95,36540.0,2008-02-01
Pinakothek der Moderne,30326.0,39837.0,56.08,-23.87,35747.0,2008-03-01
Pinakothek der Moderne,26545.0,23445.0,-12.47,13.22,36005.0,2008-04-01
Pinakothek der Moderne,21976.0,28478.0,-17.21,-22.83,35464.0,2008-05-01
Pinakothek der Moderne,22495.0,22296.0,2.36,0.89,35480.0,2008-06-01
Pinakothek der Moderne,37570.0,31642.0,67.01,18.73,35974.0,2008-07-01
Pinakothek der Moderne,36594.0,28442.0,-2.6,28.66,36653.0,2008-08-01
Pinakothek der Moderne,32082.0,37136.0,-12.33,-13.61,36232.0,2008-09-01
Pinakothek der Moderne,43766.0,62252.0,36.42,-29.7,34692.0,2008-10-01
Pinakothek der Moderne,23654.0,48266.0,-45.95,-50.99,32641.0,2008-11-01
Pinakothek der Moderne,24399.0,47276.0,3.15,-48.39,30734.0,2008-12-01
Pinakothek der Moderne,41848.0,30301.0,22.69,38.11,31826.0,2007-01-01
Pinakothek der Moderne,38064.0,32097.0,-9.04,18.59,32323.0,2007-02-01
Pinakothek der Moderne,39837.0,37544.0,4.66,6.11,32514.0,2007-03-01
Pinakothek der Moderne,23445.0,36903.0,-41.15,-36.47,31393.0,2007-04-01
Pinakothek der Moderne,28478.0,19319.0,21.47,47.41,32156.0,2007-05-01
Pinakothek der Moderne,22296.0,18834.0,-21.71,18.38,32445.0,2007-06-01
Pinakothek der Moderne,31642.0,26703.0,41.92,18.5,32856.0,2007-07-01
Pinakothek der Moderne,28442.0,42786.0,-10.11,-33.52,31661.0,2007-08-01
Pinakothek der Moderne,37136.0,23716.0,30.57,56.59,32779.0,2007-09-01
Pinakothek der Moderne,62252.0,38846.0,67.63,60.25,34730.0,2007-10-01
Pinakothek der Moderne,48266.0,29207.0,-22.47,65.25,36318.0,2007-11-01
Pinakothek der Moderne,47276.0,34110.0,-2.05,38.6,37415.0,2007-12-01
Pinakothek der Moderne,30301.0,34546.0,27.42,-12.29,32405.0,2006-01-01
Pinakothek der Moderne,32097.0,32866.0,5.93,-2.34,32341.0,2006-02-01
Pinakothek der Moderne,37544.0,36675.0,16.97,2.37,32413.0,2006-03-01
Pinakothek der Moderne,36903.0,29970.0,-1.71,23.13,32991.0,2006-04-01
Pinakothek der Moderne,19319.0,30115.0,-47.65,-35.85,32091.0,2006-05-01
Pinakothek der Moderne,18834.0,29399.0,-2.51,-35.94,31211.0,2006-06-01
Pinakothek der Moderne,26703.0,42120.0,41.78,-36.6,29926.0,2006-07-01
Pinakothek der Moderne,42786.0,41457.0,60.23,3.21,30037.0,2006-08-01
Pinakothek der Moderne,23716.0,20951.0,-44.57,13.2,30267.0,2006-09-01
Pinakothek der Moderne,38846.0,40536.0,63.8,-4.17,30126.0,2006-10-01
Pinakothek der Moderne,29207.0,30686.0,-24.81,-4.82,30003.0,2006-11-01
Pinakothek der Moderne,34110.0,23781.0,16.79,43.43,30864.0,2006-12-01
Pinakothek der Moderne,34546.0,59653.0,-4.14,-42.09,50331.0,2005-01-01
Pinakothek der Moderne,32866.0,67314.0,-4.86,-51.18,47461.0,2005-02-01
