DATE,Alte Pinakothek,Olympiapark,Bayerisches Nationalmuseum,Bayerisches Staatsoper,Deutsches Museum,Kleine Olympiahalle,Museum Brandhorst,Museum Mensch und Natur,Muenchner Kammerspiele,Muenchner Stadtmuseum,Nationaltheater,Neue Pinakothek,Olympia-Eissportzentrum,Olympiahalle,Olympiastadion,Olympiaturm,Pinakothek der Moderne,Prinzregententheater,Munich Residenz,Schack galerie,Lenbachhaus,Staatstheater am Gaertnerplatz,Tierpark Hellabrunn,AnzahlFall
2000-11-01,0.02852951308764272,0.002779394315031576,0.013624203109822222,0.001231594866944457,0.07151316935499151,0.07419823236825092,0.0,0.0,0.0,0.016836665841381975,0.0697364253798383,0.03034581495397731,0.03962899196618277,0.19132574819752243,0.26911905596294344,0.05869563696729938,0.0,0.0,0.023910935380985366,0.0013418657204664073,0.01911964740433349,0.022883076581040433,0.06518002854134514,0.0
2000-12-01,0.026036116080847226,0.003252191516165785,0.047844383190678935,0.006145403035451937,0.08738948336462814,0.08888708664271747,0.0,0.0,0.0,0.01671781305571888,0.07470175506248937,0.02248503267771954,0.07017919559360415,0.11599483074324633,0.24158517512180847,0.06092283907354563,0.0,0.0,0.0318957908616646,0.0010763205255882003,0.020770663149912147,0.03307974343981162,0.05103617686440164,0.0
2001-01-01,0.03945903689532167,0.11330758789756627,0.04158715585535552,0.010955272130623276,0.12658359539548333,0.005330168081717455,0.0,0.0,0.0,0.02735560707716992,0.09956734235284942,0.05037995905386276,0.09823697188237927,0.07422752587873198,0.0769913167359188,0.06667645442963224,0.0,0.0,0.03802877512672748,0.0019010932824792257,0.03068794919640661,0.037837876143948936,0.06088631258382584,0.0
2001-02-01,0.08732008056487182,0.008078460594400205,0.01457031152806021,0.007944196579321274,0.09204274862835819,0.004847076356640123,0.0,0.0,0.0,0.02303330684675387,0.07776746248120547,0.03902219605519076,0.05596757499800463,0.1368491224691395,0.252862279373202,0.05513387786466253,0.0,0.0,0.029783183811799015,0.001652853037614282,0.029520310704057234,0.026984643492686894,0.05662031461403216,0.0
2001-03-01,0.08767756315131947,0.07131299400926851,0.007627539220683184,0.0061968320350476265,0.10372658157672503,0.0028576869535056723,0.0,0.0,0.0,0.01921980847120837,0.05887307263805308,0.042379497520489126,0.042020422942418194,0.07591507515617243,0.3019419610348209,0.054036375345615305,0.0,0.0,0.027408448312849446,0.0013045962179047636,0.02624350601388992,0.02465165013352841,0.046606389266500556,0.0
2001-04-01,0.06318704759754755,0.015450798370652706,0.006140012917728945,0.003911067309301741,0.14276537694483102,0.06426191937580172,0.0,0.0,0.0,0.0133772564443883,0.05572028134146907,0.03955292420580059,0.038783743156478964,0.05262228430584617,0.2835120734938441,0.07703230648533678,0.0,0.0,0.019880139199213515,0.0008990573254807336,0.021597529026803675,0.01922661521305772,0.08207956728641666,0.0
2001-05-01,0.042244920323911854,0.002870443672852869,0.0044244885264346084,0.009671125524377495,0.09203443469214537,0.07662887035727897,0.0,0.0,0.0,0.012814194591647366,0.06055354463242373,0.03670429649026562,0.008820940161180887,0.06314976080276312,0.30044466642222845,0.08055933545113587,0.0,0.0,0.026561083113459855,0.0013083882787887496,0.02197157745308822,0.02480904440095529,0.13442888510506165,0.0
2001-06-01,0.04851830833046159,0.055223844769297994,0.005979305055568923,0.017303937484934823,0.16416006524146853,0.0013616838436265259,0.0,0.0,0.0,0.01832523857111609,0.04175300910071047,0.03373496073482294,0.010949451084805741,0.041607006333032735,0.22666740559211998,0.09921228484662867,0.0,0.0,0.029748404335299013,0.0009471267623446724,0.022428445886577355,0.02412419616650692,0.157955325860677,0.0
2001-07-01,0.04693347234996931,0.05197359025993378,0.004335533672491474,0.0091633160601238,0.14693162026117215,0.06889325052467242,0.0,0.0,0.0,0.017184893573937,0.07462399297681727,0.02616924283711493,0.009866579952347706,0.08054106019495512,0.1585554597086825,0.10980591248427257,0.0,0.0,0.005302506520376063,0.0007742024415163347,0.018477631604189856,0.02037568791546083,0.15009204666196674,0.0
2001-08-01,0.03450511447798765,0.37386716769527056,0.0023202511957849765,0.008392363801021758,0.08177381190963877,0.04211676386082502,0.0,0.0,0.0,0.006971760471585408,0.013811859342508772,0.020267342829722028,0.007024593515891708,0.04211676386082501,0.13207233767379975,0.07262195456813648,0.0,0.0,0.013790509091599124,0.0005518117960880147,0.009432165993238484,0.013776505311284683,0.12458692260479198,0.0
2001-09-01,0.03106005455808927,0.025921972305562407,0.005439111608333392,0.014713098894170176,0.13132084034500302,0.005660381049353578,0.0,0.0,0.0,0.02991897319654913,0.024214304484030908,0.028065198402885832,0.029032608982229896,0.1067753697946243,0.3401696043125727,0.07628006689123192,0.0,0.0,0.02417687422475035,0.0009429680248127665,0.023453274297901155,0.013073936483720577,0.08978136214417869,0.0
2001-10-01,0.023883153260718583,0.00832429296159393,0.004168452763343627,0.00492230577897161,0.10385942851748693,0.07239111649469479,0.0,0.0,0.0,0.025421886202104126,0.006949018863817867,0.020427310425147772,0.02893953060663223,0.08727895044580301,0.3098667604692967,0.09198974350815958,0.0,0.0,0.020454679691400284,0.0006747722324928413,0.027748904461822432,0.022904544335127563,0.13979514898138606,0.0
2001-11-01,0.028631664536356335,0.00013134996117238434,0.010596001367776244,0.0063614099695397455,0.07165928481720599,0.07538966316880794,0.0,0.0,0.0,0.016686699067339706,0.060522252959360694,0.02834269462177709,0.05265294543556198,0.1850720952918895,0.282227721072267,0.05015598267367496,0.0,0.0,0.028466426285201477,0.0011703281540459444,0.022018193991326786,0.02790858300010236,0.05200670362659385,0.0
2001-12-01,0.033762826286110936,0.00781471531359497,0.0316382005602273,0.006717724651449076,0.08668310155036187,0.09344450726541141,0.0,0.0,0.0,0.02388535174286496,0.0849350474186521,0.02052339609232879,0.06743610895925359,0.1575967588241652,0.19430964014115826,0.05008092870031143,0.0,0.0,0.03759578134086023,0.0010598707644063178,0.02032314401241792,0.03893030678722561,0.04326258958919982,0.0
2002-01-01,0.04993748526296809,0.0001238406042628908,0.02715329089068144,0.0016587210534971595,0.12159661251364721,0.006687392630196103,0.0,0.0,0.0,0.04405753337256603,0.1276717371963676,0.03113352791169075,0.09374981423909359,0.07356131893215713,0.07217430416441276,0.06891234264812822,0.0,0.04121266701143891,0.05475909534933948,0.0016891858421458305,0.04262593598728701,0.046329265417164506,0.09496592897295518,0.0
2002-02-01,0.03867360008089847,7.479518833578012e-05,0.01580721510288377,0.007973915028477519,0.08410419747605132,0.003739759416789006,0.0,0.0,0.0,0.017415311652103044,0.06544369552853421,0.044890576135368516,0.03661972420919795,0.14181167708463913,0.3014530311647615,0.052220504592274966,0.0,0.018590044880104805,0.03094097432999218,0.0014585061725477125,0.02996594425484695,0.025327146674261867,0.0834893810279312,0.0
2002-03-01,0.022585521421539027,0.012462299595925609,0.004680552136700522,0.005851049660287073,0.10071575180172611,0.06877755018698607,0.0,0.0,0.0,0.012534197478209795,0.05812847918833409,0.03794770226959348,0.049789283481798945,0.059315752884453614,0.2748116805607307,0.07155996223745052,0.0,0.019941117311126657,0.02280061591937255,0.0007249703130322108,0.024188844196476378,0.019706250895664985,0.1334784184605917,0.0
2002-04-01,0.02591520550050402,0.002578956403469397,0.008133631734018869,0.0063234688471324255,0.10400203777232125,0.012564146581004755,0.0,0.0,0.0,0.013446281925165827,0.06630761421668895,0.036897592154047545,0.031104859309331667,0.06616676352080715,0.3174232443059949,0.07900467624310327,0.0,0.013308076312774773,0.02079194328729389,0.000961487848883206,0.02234434278800793,0.020244543258885694,0.15248112799056446,0.0
2002-05-01,0.03328058571685335,0.07252494271561451,0.008781139094395292,0.0016479202484719969,0.1369501243430655,0.07868891853642307,0.0,0.0,0.0,0.016152908791594898,0.06483099227100149,0.051714808396515974,0.009665422422402311,0.03948427883194136,0.11734919606319516,0.09780584902328807,0.0,0.010366953862621214,0.023719220820956052,0.0014463859086006295,0.025379617004753417,0.019420781257699603,0.19078995469060608,0.0
2002-06-01,0.026713737135090867,0.21445642260244432,0.007655279895429025,0.0072260277204415375,0.10255733684374961,0.0973809119733762,0.0,0.0,0.0,0.012904711632232528,0.052224889520651574,0.02182908491458108,0.006845978363930877,0.12521268977895877,0.02110291917981964,0.08784230082135247,0.0,0.01862869607000046,0.025191843060135232,0.0011418447184449764,0.023853187067782947,0.027212891245293712,0.12001924745628409,0.0
2002-07-01,0.03230201509303256,0.16789407160088507,0.00663156448980442,0.012020134771372048,0.15820246171925315,0.07212914054438962,0.0,0.0,0.0,0.0134252422673073,0.07411429939006225,0.025499540470460772,0.0055935367716732,0.0831930205088218,0.03108302370491236,0.10477419484716011,0.0,0.0025471893243101344,0.01330233777477312,0.0009513159595948353,0.022395510853288718,0.024461638421544817,0.14947976148735387,0.0
2002-08-01,0.020257926177090574,0.29937821936587056,0.0023386722077522125,0.006713688500893933,0.07175978514976637,0.03369239464962906,0.0,0.0,0.0,0.006466569538302804,0.011049154140872208,0.015096293465553124,0.027826324965883064,0.03369239464962906,0.2731051390439916,0.06391724983461336,0.0,0.01103775494726673,0.011032074455407923,0.0005271404725304936,0.0093306211702363,0.0002920405179108247,0.10248655674679995,0.0
2002-09-01,0.02363875578994683,0.019145973196748073,0.004079605187971932,0.002209768753863365,0.08555693744595869,0.011581487873782213,0.0,0.0,0.0,0.009897476934297123,0.022365000799287972,0.015289650747964373,0.005863780346905949,0.042048104622830915,0.22841198192584747,0.07139726429865252,0.3158887335779106,0.0015239568638239908,0.01960868804410349,0.0005310790385364997,0.010798954909337468,0.004967414920566643,0.10519538472166398,0.0
2002-10-01,0.03370505552483721,0.02929762529126676,0.010358128167493022,0.003122559805236948,0.12304446690163325,0.0010006779036865307,0.0,0.0,0.0,0.030843116720293735,0.05121324968703798,0.0346890554634623,0.011992568743514356,0.05570440330521688,0.25219084528707947,0.0746472360220029,0.14295906904933264,0.022061389810408227,0.005107793579717281,0.0009639863805513579,0.01874492086472358,0.01820288700022671,0.08015096449227882,0.0
2002-11-01,0.018081182439175825,5.4741696758025506e-05,0.007519319466682384,0.006454483981345271,0.06749870177051577,0.06283912142859834,0.0,0.0,0.0,0.039001269272222854,0.05323060696071698,0.018429339630556867,0.02761828084835903,0.17287427836184455,0.2702520930568258,0.045190365507685216,0.10100828402397351,0.0172263361026025,0.02341619872181948,0.0006382881841985774,0.012071638969079784,0.018350730554012342,0.03824473902302694,0.0
2002-12-01,0.024640942459971994,0.05532042874756126,0.02252547873997013,0.008671033195604668,0.08544473736733908,0.07550946468692034,0.0,0.0,0.0,0.005816209643114586,0.07575557147713899,0.026224909076192297,0.04118839436929008,0.11787658539313886,0.1362895395132546,0.04883590096404807,0.11592030768689335,0.05277055823630031,0.027464849720534187,0.0006564778583836639,0.012805922792598366,0.031944554641540626,0.034338133430204434,0.0
2003-01-01,0.03557209228289742,9.948565914223465e-05,0.022268869942397802,0.00950625267367709,0.1255847269616085,0.00557119691196514,0.0,0.0,0.0,0.016894654635534287,0.1038920779569625,0.03282827780375459,0.0747395962871952,0.05372225593680671,0.09287782166200742,0.05527423221942557,0.17930499318523235,0.034953689425669295,0.04157366415631187,0.0014107066466368873,0.020187629953142255,0.03781290726941711,0.05592486843021578,0.0
2003-02-01,0.021205703211921723,0.020457541687355574,0.009853228828417045,0.0004912732510920675,0.09033027532051854,0.0036531324441706385,0.0,0.0,0.0,0.012686598352115793,0.0621440205089778,0.021829658233386066,0.03142716779071117,0.17695773559562572,0.2797247350090788,0.04051762256478538,0.10770311197201643,0.01644669451425175,0.028257417831553187,0.0010944784802735233,0.023077568276314755,0.02453019986141477,0.027611836266019353,0.0
2003-03-01,0.027178763810215112,0.00013154621659268724,0.0076691444273536665,0.001501073877539154,0.12801683160150545,0.012562663684601632,0.0,0.0,0.01188454293806633,0.011868099660992244,0.0699361514128524,0.026795964319930393,0.031211970810946905,0.0598535285496727,0.2245428144128875,0.07469720362999153,0.11026861605882009,0.013637133181730701,0.026857264856862583,0.0007853309130583429,0.028467916732823447,0.02218053376455937,0.10995290513899764,0.0
2003-04-01,0.02516525999517443,0.016635373825667044,0.00449679042074921,0.005301575749764157,0.13500457276299413,0.0011788847592992394,0.0,0.0,0.0191001598829708,0.011998427105756703,0.05855088341694246,0.024006023315196846,0.011249180347624298,0.04302929371442224,0.20745883006952537,0.08715233051108322,0.09061825170342298,0.011117014267387306,0.02272169386353806,0.0007413875264037439,0.026097888826975606,0.01792297795721277,0.18045319997788936,0.0
2003-05-01,0.02101338326905585,0.06157864138753501,0.004333078482631833,0.0009917678542994983,0.09523848221009229,0.0602620554262624,0.0,0.0,0.010952703686726132,0.017099228536016968,0.05476908308494105,0.020462167809065127,0.004754102100643794,0.05837634204854129,0.27789238683524664,0.07633546670214378,0.07202233696949256,0.008556123860107422,0.018881176876390786,0.0006373100651702259,0.016453518997170694,0.014512715610898596,0.10487792818756815,0.0
2003-06-01,0.025227450943545945,0.12263170941304354,0.002845604569391173,0.008834098920311142,0.0899939598538976,0.07160298348959077,0.0,0.0,0.012760060156555779,0.013261190956873375,0.03314848630211338,0.01995915278636097,0.0031175650236337313,0.03355842302350835,0.24270724006121092,0.08167671054914927,0.06209680536870452,0.007647328369297628,0.018943293163013655,0.000562633783777036,0.012616220521811895,0.016248264863471456,0.12056081788073782,0.0
2003-07-01,0.028496027313853214,0.12854487017975486,0.011063630378184426,0.010069522202626939,0.1166876240311674,0.05993472973200471,0.0,0.0,0.010192741493294778,0.008008209662132738,0.0696221363442877,0.021703302857969335,0.0059792682912207665,0.05993472973200472,0.14257411738418221,0.08531056262449581,0.07824947073046248,0.003846948023901031,0.0174974525442163,0.0005785041273727392,0.014148289569987805,0.01255353956398844,0.11500432321289149,0.0
2003-08-01,0.017993014681737265,0.3420754742591901,0.0026726631339375963,0.008071608338242952,0.08853452464383511,0.04050706456713139,0.0,0.0,0.013297793902331158,0.004943756338323967,0.013283971200349968,0.016249114337411993,0.00350897309266906,0.008468961607407224,0.18096194863987508,0.07127689812834105,0.04630475333529961,0.013270266390223169,0.013263436954295844,0.000417802105965423,0.007956589430159087,0.01324996839732752,0.0936914165159455,0.0
2003-09-01,0.02623290369392805,0.08487078136991064,0.0030314661847860667,0.014684795514419887,0.10388132280656565,0.013995333085204627,0.0,0.0,0.003411779731560159,0.0068692689913619044,0.028015575295349895,0.01575309556168583,0.015063600711524834,0.04237119190933511,0.24928898163530452,0.08764802040324068,0.11698300893513702,0.008404004921338519,0.024130365514567674,0.0005392697152097196,0.013838688072691327,0.007259212354479027,0.13372733359239883,0.0
2003-10-01,0.035311883483961415,0.02238957889613011,0.005342231692722517,0.005197174021969036,0.14236198778813183,0.0059184423017201795,0.0,0.0,0.01760848253484427,0.014452166088464634,0.05626093585759737,0.016362817933416186,0.019900483067727417,0.0991618257344815,0.2379414808992325,0.07366785634801513,0.10870726814865207,0.020754860464905926,0.017170852810685002,0.000900049904752163,0.017607924191230903,0.013389749860944525,0.06959194797041539,0.0
2003-11-01,0.019548869840341078,0.0001667328410787037,0.009278126829892932,0.00497819801370055,0.07235204905769269,0.0010003970464722222,0.0,0.0,0.014897690505609561,0.01949884998801747,0.05782350506223137,0.020934975525842035,0.02623263366304938,0.21741962476662963,0.2937287999192569,0.047352126866351846,0.06209464467453083,0.02819963656686854,0.024328211152248428,0.0006836046484226851,0.0146413665512579,0.017865757387265258,0.04697419909324012,0.0
2003-12-01,0.028074925102131002,0.023413609859287674,0.024166859136475042,0.005014793855690403,0.08655409500725128,0.07679132884406173,0.0,0.0,0.01917293684157349,0.016655773093615555,0.07037502301037082,0.025112768974790263,0.04136716589938946,0.10984327825414388,0.21974408709251345,0.04424770887236354,0.06858180807926206,0.04430684496126528,0.029677084976787973,0.0007184633425392846,0.013432722456414185,0.027551664369790008,0.0251970579702837,0.0
2004-01-01,0.0449893637435518,0.020626025529067817,0.02882717956032702,0.0015655255993604904,0.12135080969977331,0.007593661140054818,0.0,0.0,0.031203174560824713,0.03594264528264325,0.11568347568027403,0.03870714840579294,0.07338760406650816,0.08127269760707319,0.05535573737015096,0.0513146782391326,0.12242828864532164,0.021344755294269765,0.044391106386166404,0.002317092818141051,0.021405915051559934,0.0380908304489393,0.042202284871066816,0.0
2004-02-01,0.02715226763305055,0.014527731981234991,0.019984830256456972,0.0006708132662427022,0.09176324542173435,0.00038063926588388625,0.0,0.0,0.018776173707520338,0.006516544231932132,0.07253423786756748,0.03480565447242256,0.0373204112223621,0.16843287515361965,0.24684583272325317,0.040694143915646276,0.08540783847902639,0.02625040633241633,0.026824029706103345,0.0015961473216064297,0.018557433009392398,0.018659571212404576,0.042299172820123326,0.0
2004-03-01,0.025322476302374393,0.00029731394318134407,0.010128494997711122,0.006560727679534992,0.10547831538406476,0.07110266672257477,0.0,0.0,0.018101835549786473,0.009626777718592603,0.06144450994838213,0.03157226314966556,0.028233675329358388,0.1328002279543337,0.18874480159628992,0.054770183566389935,0.08048907845967279,0.02297406779367075,0.029225217329868172,0.001345345592895582,0.04480273362123537,0.019746353298008282,0.05723293406240874,0.0
2004-04-01,0.028255526102372384,0.012456468086779143,0.008859741170867939,0.001012667038733231,0.13329422377925987,0.014396922914367853,0.0,0.0,0.01794444991110213,0.00871827575440502,0.051994549700556524,0.027516901361548295,0.007726765932824208,0.031923611679685236,0.2642286041069038,0.08235665860188601,0.059981336580277614,0.010100129972916257,0.024274338749330545,0.0013044864066757654,0.05867810207994223,0.014986821181954822,0.1399894188876111,0.0
2004-05-01,0.027711456476690707,0.04485331284350088,0.004751128693793056,0.0044701725258427935,0.09510667383744269,0.05959264100113579,0.0,0.0,0.013334308476539655,0.005972135543421691,0.048666363570763774,0.024962114522765002,0.05959264100113578,0.05757213419379916,0.2320266026478823,0.06642651039586804,0.05796875376570234,0.004695373534077871,0.018204111560564472,0.0026133284358123084,0.04759019554385894,0.015732299479857933,0.10815774194954468,0.0
2004-06-01,0.03529262963102696,0.052710875974664145,0.014505154811332483,0.006697481938523255,0.1409834250658229,0.0030924538559497887,0.0,0.0,0.02192503397060561,0.008338801822568605,0.038463631814917874,0.028108859323655602,0.004788664795938247,0.047005298610436785,0.17186003059055355,0.09245818538518678,0.07334527432848911,0.007163823980000483,0.03218486812849022,0.003010503828767119,0.05670787258347925,0.02222608435348232,0.13913104520610897,0.0
2004-07-01,0.02578630114555833,0.10879567185709717,0.006716549731368306,0.008341116636739204,0.13410879817584845,0.0660787264535984,0.0,0.0,0.014949676590116019,0.007792993680430589,0.06711702855405148,0.02785514582626948,0.005612475135485171,0.08058938656081271,0.09822810072507288,0.08341922530604812,0.06636535983282928,0.0033651825273893652,0.021227820058593503,0.003129170752461271,0.02861153478299025,0.019640669654125843,0.12226906601311419,0.0
2004-08-01,0.025351990538060955,0.29606433443145036,0.003357398004978113,0.009039189314303238,0.09868205214302313,0.04536283350793877,0.0,0.0,0.014891861882872809,0.002016967916361616,0.014876382189754997,0.019489189596223,0.005865962333556393,0.04536283350793877,0.11849054230280807,0.07602040595735048,0.040350423198246846,0.016771104031505432,0.014853386408774115,0.0011633921523841297,0.010102227236259474,0.014838303313667736,0.1270492200325416,0.0
2004-09-01,0.030074195504482225,0.14028392827870143,0.0067526028132164585,0.015956476832349006,0.10364966285113164,0.01409117529204261,0.0,0.0,0.0011021810376944218,0.011101334831562677,0.0326930613599964,0.0270704033852973,0.017477242859744332,0.026508151539486095,0.22855188740757862,0.09945718941028134,0.05498906761985816,0.010098210570673703,0.02622001906061427,0.0005678325092932021,0.013814932449683754,0.007899568675353907,0.13164087571095845,0.0
2004-10-01,0.031175493309224325,0.037675938221687647,0.008711215144543065,0.008800695497819573,0.14006702818523484,0.0067278461110156515,0.0,0.0,0.020432603196076753,0.012207003983826797,0.06522189311094125,0.028682153540481925,0.02240507311890432,0.07871579949888312,0.2224521949530659,0.07701365443279616,0.07590221425525638,0.018791143301911156,0.019923978030083972,0.001013213624318957,0.018486775543848807,0.019281199612637533,0.086312883327442,0.0
2004-11-01,0.020010156395876964,0.04153933196341174,0.010547835432734678,0.006311875201123982,0.08795237851527328,0.0012853239144796883,0.0,0.0,0.016417442359649054,0.00862686041873049,0.05824328470836118,0.01914314699174612,0.027817914938198122,0.12771445804784537,0.3659761205512311,0.041271750893942784,0.05305349728457796,0.029002749892091218,0.023266933499911317,0.0007980693032632973,0.011118051860249303,0.016567357867128825,0.03333545996017366,0.0
2004-12-01,0.028768143029665197,0.006686378391554956,0.025264480752490402,0.019117985207555584,0.1030471205814492,0.0013372756783109911,0.0,0.0,0.023543574113963944,0.012491826430022546,0.09902910864650405,0.021219221825599655,0.06435137723492279,0.2056061355403149,0.1167491815003432,0.04800318206757092,0.060242597713312265,0.053742936438341486,0.03176681657881781,0.0009193770288388064,0.01379901340557154,0.036067662319725746,0.028246605515123913,0.0
2005-01-01,0.028258301460869974,9.746930691525239e-05,0.03560163904386509,0.007611768054239719,0.15774432631164445,0.020663493066033507,0.0,0.0,0.030910051424806326,0.01611557520536783,0.09170477716567053,0.041083312864778884,0.06586585884105095,0.08733249899606614,0.09286095808429926,0.0761196299285355,0.06734349353388618,0.01802772806843125,0.03397897002233996,0.001140390890908453,0.020002651165148096,0.03741963655644837,0.07011747000869427,0.0
2005-02-01,0.01741877152332539,7.579970201621144e-05,0.014579314685798109,0.008095104976523318,0.0891874453863147,0.0031835874846808804,0.0,0.0,0.021146600868482666,0.00968265393555085,0.07063122353453404,0.03460407996444085,0.04881652409248049,0.19616962881795522,0.2917378931199946,0.03158573583015531,0.0498246601292961,0.024318969997265148,0.027207545041698936,0.0008125728056137866,0.017212596333841295,0.02055551479216025,0.023153776977871948,0.0
2005-03-01,0.02356900450066737,0.028730896888816814,0.012365336007148467,0.004071223340870129,0.14532170523950724,0.0006906465598273272,0.0,0.0,0.024285619371144204,0.016686020885428227,0.06976207087884637,0.043744171806343254,0.047690526249196605,0.06657832836735435,0.21174532877746027,0.061734133396725475,0.05065892516333446,0.016922636396825067,0.02783595707659256,0.0009710490631172221,0.019937584889095285,0.019734258541882117,0.10696457659981713,0.0
2005-04-01,0.021836544277855058,0.005138624168592781,0.006337201734820387,0.006070228037533345,0.10365935251770411,0.011607552055958313,0.0,0.0,0.01953303209344679,0.012624843135019827,0.05758806545407308,0.027731615659083324,0.02857805400563579,0.09330385102059074,0.31115412716294993,0.06221126214260803,0.03908745338394052,0.027230143325879284,0.024157533001313868,0.0007368839226535332,0.014980263248846873,0.016099022591948113,0.11033434705954621,0.0
2005-05-01,0.022017287579536773,0.19211797219051074,0.007091656189005515,0.0058503191641540745,0.14002883948989212,0.000660426167722622,0.0,0.0,0.016216764548428984,0.01644989498563507,0.06525129413809697,0.025554530133859138,0.008123241862988252,0.022850745403202723,0.14429255082870934,0.07436926989490902,0.039777468081933526,0.002801263633012274,0.023604027490107145,0.0005772124705895717,0.015609832900291895,0.017633642848661098,0.1591217599987531,0.0
2005-06-01,0.03166393263608374,0.14819582077296334,0.014341953989618052,0.0014016043059202283,0.13312524981822038,0.0038397552146685397,0.0,0.0,0.02830705005280132,0.015842268100325126,0.05377511621346942,0.03342647393218281,0.010620201008375912,0.0552550140647424,0.09779762879194559,0.08812893785627779,0.05506583588099531,0.01818807757878897,0.03408410225211945,0.0009477639700596493,0.03378048063246201,0.02612475795494263,0.11608797497303744,0.0
