,country,flux density,latitude,longitude
13,United Kingdom,9.090909090909092,54.7023545,-3.2765753
12,United Arab Emirates,18.181818181818183,24.0002488,53.9994829
10,Switzerland,18.181818181818183,46.7985624,8.2319736
6,Japan,18.181818181818183,36.5748441,139.2394179
5,Italy,18.181818181818183,42.6384261,12.674297
3,Croatia,18.181818181818183,45.5643442,17.0118954
