,country,flux density,latitude,longitude
6,United Kingdom,16.666666666666668,54.7023545,-3.2765753
5,Switzerland,11.11111111111111,46.7985624,8.2319736
4,Italy,11.11111111111111,42.6384261,12.674297
3,Germany,33.333333333333336,51.0834196,10.4234469
2,France,11.11111111111111,46.603354,1.8883335
1,Denmark,11.11111111111111,55.670249,10.3333283
0,Belgium,5.555555555555555,50.6402809,4.6667145
