,country,flux density,latitude,longitude
10,Switzerland,7.142857142857143,46.7985624,8.2319736
9,Spain,7.142857142857143,39.3262345,-4.8380649
8,Kuwait,7.142857142857143,29.2733964,47.4979476
7,Italy,14.285714285714286,42.6384261,12.674297
5,Germany,28.571428571428573,51.0834196,10.4234469
4,France,7.142857142857143,46.603354,1.8883335
2,Finland,7.142857142857143,63.2467777,25.9209164
0,Australia,21.428571428571427,-24.7761086,134.755
